,vmax,mslp,type,lat,lon,time,season,stormid,ace,contained
7219,90.0,,HU,20.6,-84.9,1894-10-05 00:00:00,1894,AL051894,0.81,False
7220,90.0,,HU,21.2,-85.3,1894-10-05 06:00:00,1894,AL051894,0.81,False
7221,95.0,,HU,21.7,-85.6,1894-10-05 12:00:00,1894,AL051894,0.9025000000000002,False
7222,95.0,,HU,22.0,-85.9,1894-10-05 18:00:00,1894,AL051894,0.9025000000000002,True
7223,100.0,,HU,22.5,-86.2,1894-10-06 00:00:00,1894,AL051894,1.0,True
7224,100.0,,HU,23.0,-86.5,1894-10-06 06:00:00,1894,AL051894,1.0,True
7225,105.0,,HU,23.7,-87.0,1894-10-06 12:00:00,1894,AL051894,1.1025,True
7226,105.0,,HU,24.3,-87.5,1894-10-06 18:00:00,1894,AL051894,1.1025,True
7227,105.0,,HU,24.7,-87.7,1894-10-07 00:00:00,1894,AL051894,1.1025,True
7228,105.0,,HU,25.2,-88.1,1894-10-07 06:00:00,1894,AL051894,1.1025,True
7229,105.0,,HU,25.7,-88.3,1894-10-07 12:00:00,1894,AL051894,1.1025,True
7230,105.0,,HU,26.1,-88.4,1894-10-07 18:00:00,1894,AL051894,1.1025,True
7231,105.0,,HU,26.6,-88.4,1894-10-08 00:00:00,1894,AL051894,1.1025,True
7232,105.0,,HU,27.1,-88.4,1894-10-08 06:00:00,1894,AL051894,1.1025,True
7233,105.0,,HU,27.7,-88.3,1894-10-08 12:00:00,1894,AL051894,1.1025,True
7234,105.0,,HU,28.7,-87.7,1894-10-08 18:00:00,1894,AL051894,1.1025,True
7235,105.0,,HU,29.7,-86.3,1894-10-09 00:00:00,1894,AL051894,1.1025,True
7236,105.0,,HU,30.2,-85.5,1894-10-09 03:00:00,1894,AL051894,1.1025,False
7237,85.0,,HU,30.7,-84.7,1894-10-09 06:00:00,1894,AL051894,0.7225,False
7238,70.0,,HU,31.7,-83.0,1894-10-09 12:00:00,1894,AL051894,0.49000000000000005,False
7239,60.0,,TS,33.0,-80.3,1894-10-09 18:00:00,1894,AL051894,0.36000000000000004,False
7240,60.0,,TS,35.2,-77.5,1894-10-10 00:00:00,1894,AL051894,0.36000000000000004,False
7241,65.0,,HU,37.4,-75.5,1894-10-10 06:00:00,1894,AL051894,0.42250000000000004,False
7242,75.0,,HU,39.4,-74.0,1894-10-10 12:00:00,1894,AL051894,0.5625,False
7243,75.0,,HU,40.7,-72.9,1894-10-10 15:00:00,1894,AL051894,0.5625,False
7244,55.0,,TS,42.0,-71.9,1894-10-10 18:00:00,1894,AL051894,0.3025,False
7245,35.0,,TS,10.8,-57.7,1894-10-11 00:00:00,1894,AL061894,0.12250000000000001,False
7246,45.0,,TS,11.3,-58.3,1894-10-11 06:00:00,1894,AL061894,0.2025,False
7247,55.0,,TS,12.0,-59.0,1894-10-11 12:00:00,1894,AL061894,0.3025,False
7248,65.0,,HU,12.6,-59.7,1894-10-11 18:00:00,1894,AL061894,0.42250000000000004,False
7249,75.0,,HU,13.2,-60.3,1894-10-12 00:00:00,1894,AL061894,0.5625,False
7250,85.0,,HU,13.8,-60.9,1894-10-12 06:00:00,1894,AL061894,0.7225,False
7251,85.0,,HU,14.5,-61.5,1894-10-12 12:00:00,1894,AL061894,0.7225,False
7252,85.0,,HU,14.9,-62.1,1894-10-12 18:00:00,1894,AL061894,0.7225,False
7253,85.0,,HU,15.4,-62.8,1894-10-13 00:00:00,1894,AL061894,0.7225,False
7254,85.0,,HU,15.9,-63.4,1894-10-13 06:00:00,1894,AL061894,0.7225,False
7255,85.0,,HU,16.7,-64.0,1894-10-13 12:00:00,1894,AL061894,0.7225,False
7256,85.0,,HU,17.5,-64.5,1894-10-13 18:00:00,1894,AL061894,0.7225,False
7257,85.0,,HU,18.1,-64.9,1894-10-14 00:00:00,1894,AL061894,0.7225,False
7258,85.0,,HU,18.7,-65.2,1894-10-14 06:00:00,1894,AL061894,0.7225,False
7259,85.0,,HU,19.3,-65.5,1894-10-14 12:00:00,1894,AL061894,0.7225,False
7260,85.0,,HU,20.2,-65.8,1894-10-14 18:00:00,1894,AL061894,0.7225,False
7261,85.0,,HU,20.9,-66.0,1894-10-15 00:00:00,1894,AL061894,0.7225,False
7262,85.0,,HU,21.7,-66.2,1894-10-15 06:00:00,1894,AL061894,0.7225,False
7263,85.0,,HU,22.5,-66.5,1894-10-15 12:00:00,1894,AL061894,0.7225,False
7264,85.0,,HU,23.1,-66.5,1894-10-15 18:00:00,1894,AL061894,0.7225,False
7265,95.0,,HU,23.7,-66.6,1894-10-16 00:00:00,1894,AL061894,0.9025000000000002,False
7266,105.0,,HU,24.3,-66.6,1894-10-16 06:00:00,1894,AL061894,1.1025,False
7267,115.0,,HU,25.0,-66.7,1894-10-16 12:00:00,1894,AL061894,1.3225,False
7268,115.0,931.0,HU,26.1,-66.7,1894-10-16 18:00:00,1894,AL061894,1.3225,False
7269,115.0,,HU,27.4,-66.6,1894-10-17 00:00:00,1894,AL061894,1.3225,False
7270,115.0,,HU,28.2,-66.3,1894-10-17 06:00:00,1894,AL061894,1.3225,False
7271,110.0,,HU,29.0,-65.7,1894-10-17 12:00:00,1894,AL061894,1.21,False
7272,105.0,,HU,30.0,-64.7,1894-10-17 18:00:00,1894,AL061894,1.1025,False
7273,100.0,,HU,31.1,-63.2,1894-10-18 00:00:00,1894,AL061894,1.0,False
7274,95.0,,HU,32.3,-61.7,1894-10-18 06:00:00,1894,AL061894,0.9025000000000002,False
7275,90.0,,HU,33.3,-60.3,1894-10-18 12:00:00,1894,AL061894,0.81,False
7276,85.0,,HU,34.1,-59.3,1894-10-18 18:00:00,1894,AL061894,0.7225,False
7277,85.0,,HU,34.8,-58.4,1894-10-19 00:00:00,1894,AL061894,0.7225,False
7278,85.0,,HU,35.4,-57.7,1894-10-19 06:00:00,1894,AL061894,0.7225,False
7279,85.0,,HU,36.0,-57.0,1894-10-19 12:00:00,1894,AL061894,0.7225,False
7280,80.0,,HU,36.7,-56.3,1894-10-19 18:00:00,1894,AL061894,0.64,False
7281,80.0,,HU,37.3,-55.8,1894-10-20 00:00:00,1894,AL061894,0.64,False
7282,75.0,,HU,37.7,-55.5,1894-10-20 06:00:00,1894,AL061894,0.5625,False
7283,70.0,,HU,38.0,-55.2,1894-10-20 12:00:00,1894,AL061894,0.49000000000000005,False
7284,70.0,,HU,38.4,-54.8,1894-10-20 18:00:00,1894,AL061894,0.49000000000000005,False
7285,35.0,,TS,21.0,-60.3,1894-10-21 06:00:00,1894,AL071894,0.12250000000000001,False
7286,40.0,,TS,21.5,-61.0,1894-10-21 12:00:00,1894,AL071894,0.16,False
7287,40.0,,TS,21.8,-61.7,1894-10-21 18:00:00,1894,AL071894,0.16,False
7288,45.0,,TS,22.1,-62.4,1894-10-22 00:00:00,1894,AL071894,0.2025,False
7289,45.0,,TS,22.4,-63.2,1894-10-22 06:00:00,1894,AL071894,0.2025,False
7290,50.0,,TS,22.7,-64.0,1894-10-22 12:00:00,1894,AL071894,0.25,False
7291,50.0,,TS,22.8,-64.9,1894-10-22 18:00:00,1894,AL071894,0.25,False
7292,55.0,,TS,22.9,-65.9,1894-10-23 00:00:00,1894,AL071894,0.3025,False
7293,60.0,,TS,23.2,-67.0,1894-10-23 06:00:00,1894,AL071894,0.36000000000000004,False
7294,65.0,,HU,23.5,-68.1,1894-10-23 12:00:00,1894,AL071894,0.42250000000000004,False
7295,65.0,,HU,24.1,-69.5,1894-10-23 18:00:00,1894,AL071894,0.42250000000000004,False
7296,70.0,,HU,24.5,-70.6,1894-10-24 00:00:00,1894,AL071894,0.49000000000000005,False
7297,75.0,,HU,24.9,-71.8,1894-10-24 06:00:00,1894,AL071894,0.5625,False
7298,75.0,,HU,25.5,-73.0,1894-10-24 12:00:00,1894,AL071894,0.5625,False
7299,80.0,,HU,25.8,-73.5,1894-10-24 18:00:00,1894,AL071894,0.64,False
7300,85.0,,HU,26.2,-74.2,1894-10-25 00:00:00,1894,AL071894,0.7225,False
7301,85.0,,HU,26.6,-74.3,1894-10-25 06:00:00,1894,AL071894,0.7225,False
7302,85.0,,HU,27.0,-74.0,1894-10-25 12:00:00,1894,AL071894,0.7225,False
7303,85.0,,HU,28.0,-72.6,1894-10-25 18:00:00,1894,AL071894,0.7225,False
7304,85.0,,HU,29.0,-71.0,1894-10-26 00:00:00,1894,AL071894,0.7225,False
7305,85.0,,HU,30.0,-69.5,1894-10-26 06:00:00,1894,AL071894,0.7225,False
7306,85.0,,HU,31.0,-68.0,1894-10-26 12:00:00,1894,AL071894,0.7225,False
7307,85.0,,HU,32.9,-65.4,1894-10-26 18:00:00,1894,AL071894,0.7225,False
7308,85.0,,HU,34.9,-62.4,1894-10-27 00:00:00,1894,AL071894,0.7225,False
7309,85.0,,HU,37.1,-59.4,1894-10-27 06:00:00,1894,AL071894,0.7225,False
7310,85.0,,HU,39.0,-57.0,1894-10-27 12:00:00,1894,AL071894,0.7225,False
7311,85.0,,HU,41.1,-54.4,1894-10-27 18:00:00,1894,AL071894,0.7225,False
7312,90.0,,HU,43.2,-51.5,1894-10-28 00:00:00,1894,AL071894,0.81,False
7313,90.0,,HU,44.7,-48.7,1894-10-28 06:00:00,1894,AL071894,0.81,False
7314,95.0,,HU,45.8,-45.8,1894-10-28 12:00:00,1894,AL071894,0.9025000000000002,False
7315,95.0,,HU,46.4,-44.1,1894-10-28 18:00:00,1894,AL071894,0.9025000000000002,False
7316,95.0,955.0,HU,47.0,-42.6,1894-10-29 00:00:00,1894,AL071894,0.9025000000000002,False
7317,90.0,,HU,47.6,-41.3,1894-10-29 06:00:00,1894,AL071894,0.81,False
7318,35.0,,TS,27.2,-91.3,1895-08-14 06:00:00,1895,AL011895,0.12250000000000001,True
7319,40.0,,TS,27.6,-91.0,1895-08-14 12:00:00,1895,AL011895,0.16,True
7320,45.0,,TS,27.9,-90.8,1895-08-14 18:00:00,1895,AL011895,0.2025,True
7321,45.0,,TS,28.3,-90.5,1895-08-15 00:00:00,1895,AL011895,0.2025,True
7322,50.0,,TS,28.6,-90.3,1895-08-15 06:00:00,1895,AL011895,0.25,True
7323,50.0,,TS,28.9,-90.0,1895-08-15 12:00:00,1895,AL011895,0.25,True
7324,50.0,,TS,29.2,-89.7,1895-08-15 18:00:00,1895,AL011895,0.25,True
7325,50.0,,TS,29.3,-89.6,1895-08-15 19:00:00,1895,AL011895,0.25,False
7326,50.0,,TS,29.6,-89.4,1895-08-16 00:00:00,1895,AL011895,0.25,True
7327,45.0,,TS,29.9,-89.1,1895-08-16 06:00:00,1895,AL011895,0.2025,True
7328,45.0,,TS,30.2,-88.8,1895-08-16 12:00:00,1895,AL011895,0.2025,True
7329,45.0,,TS,30.2,-88.8,1895-08-16 13:00:00,1895,AL011895,0.2025,True
7330,40.0,,TS,30.7,-88.6,1895-08-16 18:00:00,1895,AL011895,0.16,False
7331,35.0,,TS,31.3,-88.4,1895-08-17 00:00:00,1895,AL011895,0.12250000000000001,False
7332,30.0,,TD,32.1,-88.2,1895-08-17 06:00:00,1895,AL011895,0.0,False
7333,25.0,,TD,33.0,-88.1,1895-08-17 12:00:00,1895,AL011895,0.0,False
7334,25.0,,TD,33.8,-87.9,1895-08-17 18:00:00,1895,AL011895,0.0,False
7335,35.0,,TS,13.4,-58.3,1895-08-22 00:00:00,1895,AL021895,0.12250000000000001,False
7336,40.0,,TS,13.7,-59.6,1895-08-22 06:00:00,1895,AL021895,0.16,False
7337,45.0,,TS,14.0,-60.7,1895-08-22 12:00:00,1895,AL021895,0.2025,False
7338,50.0,,TS,14.3,-61.9,1895-08-22 18:00:00,1895,AL021895,0.25,False
7339,55.0,,TS,14.5,-63.1,1895-08-23 00:00:00,1895,AL021895,0.3025,False
7340,55.0,,TS,14.8,-64.4,1895-08-23 06:00:00,1895,AL021895,0.3025,False
7341,60.0,,TS,15.0,-65.8,1895-08-23 12:00:00,1895,AL021895,0.36000000000000004,False
7342,65.0,,HU,15.3,-67.2,1895-08-23 18:00:00,1895,AL021895,0.42250000000000004,False
7343,70.0,,HU,15.5,-68.7,1895-08-24 00:00:00,1895,AL021895,0.49000000000000005,False
7344,75.0,,HU,15.8,-70.2,1895-08-24 06:00:00,1895,AL021895,0.5625,False
7345,75.0,,HU,16.0,-71.7,1895-08-24 12:00:00,1895,AL021895,0.5625,False
7346,80.0,,HU,16.4,-73.3,1895-08-24 18:00:00,1895,AL021895,0.64,False
7347,80.0,,HU,16.9,-75.1,1895-08-25 00:00:00,1895,AL021895,0.64,False
7348,80.0,,HU,17.4,-77.0,1895-08-25 06:00:00,1895,AL021895,0.64,False
7349,85.0,,HU,18.0,-79.0,1895-08-25 12:00:00,1895,AL021895,0.7225,False
7350,85.0,,HU,18.4,-80.2,1895-08-25 18:00:00,1895,AL021895,0.7225,False
7351,85.0,,HU,18.8,-81.3,1895-08-26 00:00:00,1895,AL021895,0.7225,False
7352,85.0,,HU,19.4,-82.9,1895-08-26 06:00:00,1895,AL021895,0.7225,False
7353,85.0,,HU,20.2,-84.5,1895-08-26 12:00:00,1895,AL021895,0.7225,False
7354,85.0,,HU,20.9,-85.8,1895-08-26 18:00:00,1895,AL021895,0.7225,False
7355,85.0,,HU,21.5,-87.0,1895-08-27 00:00:00,1895,AL021895,0.7225,False
7356,85.0,,HU,22.1,-88.0,1895-08-27 06:00:00,1895,AL021895,0.7225,True
7357,85.0,,HU,22.6,-89.0,1895-08-27 12:00:00,1895,AL021895,0.7225,True
7358,85.0,,HU,23.0,-89.9,1895-08-27 18:00:00,1895,AL021895,0.7225,True
7359,85.0,,HU,23.3,-90.5,1895-08-28 00:00:00,1895,AL021895,0.7225,True
7360,85.0,,HU,23.6,-91.4,1895-08-28 06:00:00,1895,AL021895,0.7225,True
7361,85.0,,HU,24.0,-92.3,1895-08-28 12:00:00,1895,AL021895,0.7225,True
7362,90.0,,HU,24.3,-93.1,1895-08-28 18:00:00,1895,AL021895,0.81,True
7363,95.0,,HU,24.5,-93.9,1895-08-29 00:00:00,1895,AL021895,0.9025000000000002,True
7364,95.0,,HU,24.6,-94.7,1895-08-29 06:00:00,1895,AL021895,0.9025000000000002,True
7365,95.0,,HU,24.7,-95.5,1895-08-29 12:00:00,1895,AL021895,0.9025000000000002,True
7366,95.0,,HU,24.8,-96.3,1895-08-29 18:00:00,1895,AL021895,0.9025000000000002,True
7367,95.0,,HU,24.9,-97.1,1895-08-30 00:00:00,1895,AL021895,0.9025000000000002,True
7368,65.0,,HU,25.0,-97.9,1895-08-30 06:00:00,1895,AL021895,0.42250000000000004,False
7369,40.0,,TS,25.1,-98.7,1895-08-30 12:00:00,1895,AL021895,0.16,False
7370,30.0,,TD,25.2,-99.5,1895-08-30 18:00:00,1895,AL021895,0.0,False
7371,35.0,,TS,19.3,-86.0,1895-09-28 00:00:00,1895,AL031895,0.12250000000000001,False
7372,35.0,,TS,19.6,-86.6,1895-09-28 06:00:00,1895,AL031895,0.12250000000000001,False
7373,35.0,,TS,19.9,-87.2,1895-09-28 12:00:00,1895,AL031895,0.12250000000000001,False
7374,30.0,,TD,20.3,-88.2,1895-09-28 18:00:00,1895,AL031895,0.0,False
7375,30.0,,TD,20.7,-89.0,1895-09-29 00:00:00,1895,AL031895,0.0,False
7376,30.0,,TD,21.2,-89.5,1895-09-29 06:00:00,1895,AL031895,0.0,False
7377,40.0,,TS,21.6,-89.7,1895-09-29 12:00:00,1895,AL031895,0.16,True
7378,40.0,,TS,22.1,-89.7,1895-09-29 18:00:00,1895,AL031895,0.16,True
7379,45.0,,TS,22.7,-89.5,1895-09-30 00:00:00,1895,AL031895,0.2025,True
7380,45.0,,TS,23.2,-89.2,1895-09-30 06:00:00,1895,AL031895,0.2025,True
7381,50.0,,TS,23.7,-88.5,1895-09-30 12:00:00,1895,AL031895,0.25,True
7382,50.0,,TS,23.8,-87.1,1895-09-30 18:00:00,1895,AL031895,0.25,True
7383,50.0,,TS,23.8,-85.8,1895-10-01 00:00:00,1895,AL031895,0.25,True
7384,50.0,,TS,23.8,-84.5,1895-10-01 06:00:00,1895,AL031895,0.25,True
7385,50.0,,TS,23.9,-83.4,1895-10-01 12:00:00,1895,AL031895,0.25,True
7386,50.0,,TS,24.0,-82.5,1895-10-01 18:00:00,1895,AL031895,0.25,False
7387,50.0,,TS,24.2,-81.5,1895-10-02 00:00:00,1895,AL031895,0.25,False
7388,50.0,,TS,24.5,-80.7,1895-10-02 06:00:00,1895,AL031895,0.25,False
7389,50.0,,TS,24.9,-79.9,1895-10-02 12:00:00,1895,AL031895,0.25,False
7390,50.0,,TS,25.2,-79.2,1895-10-02 18:00:00,1895,AL031895,0.25,False
7391,50.0,,TS,25.6,-78.6,1895-10-03 00:00:00,1895,AL031895,0.25,False
7392,50.0,,TS,26.2,-78.0,1895-10-03 06:00:00,1895,AL031895,0.25,False
7393,50.0,,TS,27.0,-77.2,1895-10-03 12:00:00,1895,AL031895,0.25,False
7394,50.0,,TS,28.0,-76.2,1895-10-03 18:00:00,1895,AL031895,0.25,False
7395,50.0,,TS,29.0,-75.1,1895-10-04 00:00:00,1895,AL031895,0.25,False
7396,50.0,,TS,30.1,-74.0,1895-10-04 06:00:00,1895,AL031895,0.25,False
7397,50.0,,TS,31.1,-72.9,1895-10-04 12:00:00,1895,AL031895,0.25,False
7398,50.0,,TS,32.1,-71.9,1895-10-04 18:00:00,1895,AL031895,0.25,False
7399,50.0,,TS,33.0,-71.0,1895-10-05 00:00:00,1895,AL031895,0.25,False
7400,50.0,,TS,34.0,-70.0,1895-10-05 06:00:00,1895,AL031895,0.25,False
7401,50.0,,TS,35.0,-69.0,1895-10-05 12:00:00,1895,AL031895,0.25,False
7402,50.0,,TS,36.2,-67.8,1895-10-05 18:00:00,1895,AL031895,0.25,False
7403,50.0,,TS,37.6,-66.4,1895-10-06 00:00:00,1895,AL031895,0.25,False
7404,50.0,,TS,39.2,-64.8,1895-10-06 06:00:00,1895,AL031895,0.25,False
7405,50.0,,TS,40.9,-63.0,1895-10-06 12:00:00,1895,AL031895,0.25,False
7406,45.0,,TS,42.6,-61.1,1895-10-06 18:00:00,1895,AL031895,0.2025,False
7407,40.0,,TS,44.4,-59.0,1895-10-07 00:00:00,1895,AL031895,0.16,False
7408,40.0,,TS,46.3,-56.8,1895-10-07 06:00:00,1895,AL031895,0.16,False
7409,40.0,,TS,48.2,-54.4,1895-10-07 12:00:00,1895,AL031895,0.16,False
7410,35.0,,TS,17.4,-82.9,1895-10-02 00:00:00,1895,AL041895,0.12250000000000001,False
7411,35.0,,TS,17.7,-83.7,1895-10-02 06:00:00,1895,AL041895,0.12250000000000001,False
7412,35.0,,TS,18.0,-84.6,1895-10-02 12:00:00,1895,AL041895,0.12250000000000001,False
7413,35.0,,TS,18.3,-85.5,1895-10-02 18:00:00,1895,AL041895,0.12250000000000001,False
7414,35.0,,TS,18.6,-86.3,1895-10-03 00:00:00,1895,AL041895,0.12250000000000001,False
7415,35.0,,TS,19.0,-87.2,1895-10-03 06:00:00,1895,AL041895,0.12250000000000001,False
7416,30.0,,TD,19.3,-88.0,1895-10-03 12:00:00,1895,AL041895,0.0,False
7417,30.0,,TD,19.6,-88.8,1895-10-03 18:00:00,1895,AL041895,0.0,False
7418,30.0,,TD,20.0,-89.5,1895-10-04 00:00:00,1895,AL041895,0.0,False
7419,30.0,,TD,20.3,-90.2,1895-10-04 06:00:00,1895,AL041895,0.0,False
7420,35.0,,TS,20.7,-91.0,1895-10-04 12:00:00,1895,AL041895,0.12250000000000001,True
7421,35.0,,TS,21.1,-91.9,1895-10-04 18:00:00,1895,AL041895,0.12250000000000001,True
7422,35.0,,TS,21.4,-92.8,1895-10-05 00:00:00,1895,AL041895,0.12250000000000001,True
7423,35.0,,TS,21.8,-93.8,1895-10-05 06:00:00,1895,AL041895,0.12250000000000001,True
7424,35.0,,TS,22.2,-94.7,1895-10-05 12:00:00,1895,AL041895,0.12250000000000001,True
7425,35.0,,TS,22.6,-95.5,1895-10-05 18:00:00,1895,AL041895,0.12250000000000001,True
7426,35.0,,TS,23.2,-96.0,1895-10-06 00:00:00,1895,AL041895,0.12250000000000001,True
7427,35.0,,TS,23.9,-96.3,1895-10-06 06:00:00,1895,AL041895,0.12250000000000001,True
7428,35.0,,TS,24.7,-96.5,1895-10-06 12:00:00,1895,AL041895,0.12250000000000001,True
7429,35.0,,TS,25.9,-96.4,1895-10-06 18:00:00,1895,AL041895,0.12250000000000001,True
7430,35.0,,TS,27.7,-95.6,1895-10-07 00:00:00,1895,AL041895,0.12250000000000001,True
7431,35.0,,TS,29.3,-94.8,1895-10-07 04:00:00,1895,AL041895,0.12250000000000001,False
7432,30.0,,TD,29.9,-94.4,1895-10-07 06:00:00,1895,AL041895,0.0,False
7433,25.0,,TD,32.4,-92.6,1895-10-07 12:00:00,1895,AL041895,0.0,False
7434,35.0,,TS,12.0,-44.8,1895-10-12 00:00:00,1895,AL051895,0.12250000000000001,False
7435,35.0,,TS,12.0,-45.5,1895-10-12 06:00:00,1895,AL051895,0.12250000000000001,False
7436,40.0,,TS,12.0,-46.5,1895-10-12 12:00:00,1895,AL051895,0.16,False
7437,40.0,,TS,12.0,-47.5,1895-10-12 18:00:00,1895,AL051895,0.16,False
7438,45.0,,TS,12.0,-48.5,1895-10-13 00:00:00,1895,AL051895,0.2025,False
7439,45.0,,TS,12.0,-49.4,1895-10-13 06:00:00,1895,AL051895,0.2025,False
7440,50.0,,TS,12.0,-50.4,1895-10-13 12:00:00,1895,AL051895,0.25,False
7441,50.0,,TS,12.1,-51.4,1895-10-13 18:00:00,1895,AL051895,0.25,False
7442,50.0,,TS,12.2,-52.4,1895-10-14 00:00:00,1895,AL051895,0.25,False
7443,50.0,,TS,12.3,-53.5,1895-10-14 06:00:00,1895,AL051895,0.25,False
7444,50.0,,TS,12.4,-54.6,1895-10-14 12:00:00,1895,AL051895,0.25,False
7445,50.0,,TS,12.5,-55.8,1895-10-14 18:00:00,1895,AL051895,0.25,False
7446,50.0,,TS,12.5,-57.0,1895-10-15 00:00:00,1895,AL051895,0.25,False
7447,50.0,,TS,12.6,-58.3,1895-10-15 06:00:00,1895,AL051895,0.25,False
7448,50.0,,TS,12.7,-59.6,1895-10-15 12:00:00,1895,AL051895,0.25,False
7449,50.0,,TS,12.9,-61.0,1895-10-15 18:00:00,1895,AL051895,0.25,False
7450,55.0,,TS,13.1,-62.4,1895-10-16 00:00:00,1895,AL051895,0.3025,False
7451,60.0,,TS,13.3,-63.9,1895-10-16 06:00:00,1895,AL051895,0.36000000000000004,False
7452,65.0,,HU,13.5,-65.3,1895-10-16 12:00:00,1895,AL051895,0.42250000000000004,False
7453,70.0,,HU,13.6,-66.6,1895-10-16 18:00:00,1895,AL051895,0.49000000000000005,False
7454,75.0,,HU,13.8,-67.9,1895-10-17 00:00:00,1895,AL051895,0.5625,False
7455,80.0,,HU,13.9,-69.2,1895-10-17 06:00:00,1895,AL051895,0.64,False
7456,85.0,,HU,14.0,-70.4,1895-10-17 12:00:00,1895,AL051895,0.7225,False
7457,90.0,,HU,14.1,-71.5,1895-10-17 18:00:00,1895,AL051895,0.81,False
7458,90.0,,HU,14.3,-73.0,1895-10-18 00:00:00,1895,AL051895,0.81,False
7459,90.0,,HU,14.6,-74.5,1895-10-18 06:00:00,1895,AL051895,0.81,False
7460,90.0,,HU,15.0,-76.0,1895-10-18 12:00:00,1895,AL051895,0.81,False
7461,90.0,,HU,15.3,-77.5,1895-10-18 18:00:00,1895,AL051895,0.81,False
7462,90.0,,HU,15.7,-79.5,1895-10-19 00:00:00,1895,AL051895,0.81,False
7463,90.0,,HU,16.1,-81.0,1895-10-19 06:00:00,1895,AL051895,0.81,False
7464,90.0,,HU,16.5,-81.5,1895-10-19 12:00:00,1895,AL051895,0.81,False
7465,90.0,,HU,17.1,-81.8,1895-10-19 18:00:00,1895,AL051895,0.81,False
7466,90.0,,HU,17.7,-82.0,1895-10-20 00:00:00,1895,AL051895,0.81,False
7467,90.0,,HU,18.3,-82.0,1895-10-20 06:00:00,1895,AL051895,0.81,False
7468,90.0,,HU,18.9,-82.0,1895-10-20 12:00:00,1895,AL051895,0.81,False
7469,90.0,,HU,19.5,-82.0,1895-10-20 18:00:00,1895,AL051895,0.81,False
7470,90.0,,HU,20.1,-82.0,1895-10-21 00:00:00,1895,AL051895,0.81,False
7471,90.0,,HU,20.7,-81.7,1895-10-21 06:00:00,1895,AL051895,0.81,False
7472,90.0,,HU,21.3,-81.3,1895-10-21 12:00:00,1895,AL051895,0.81,False
7473,85.0,,HU,22.2,-80.7,1895-10-21 18:00:00,1895,AL051895,0.7225,False
7474,85.0,,HU,23.4,-80.0,1895-10-22 00:00:00,1895,AL051895,0.7225,False
7475,90.0,,HU,24.8,-79.2,1895-10-22 06:00:00,1895,AL051895,0.81,False
7476,90.0,,HU,26.2,-78.4,1895-10-22 12:00:00,1895,AL051895,0.81,False
7477,90.0,,HU,27.1,-77.5,1895-10-22 18:00:00,1895,AL051895,0.81,False
7478,90.0,,HU,27.8,-76.5,1895-10-23 00:00:00,1895,AL051895,0.81,False
7479,90.0,,HU,28.5,-75.2,1895-10-23 06:00:00,1895,AL051895,0.81,False
7480,90.0,,HU,29.2,-73.5,1895-10-23 12:00:00,1895,AL051895,0.81,False
7481,90.0,,HU,29.9,-71.7,1895-10-23 18:00:00,1895,AL051895,0.81,False
7482,90.0,,HU,30.4,-70.2,1895-10-24 00:00:00,1895,AL051895,0.81,False
7483,90.0,,HU,30.9,-68.9,1895-10-24 06:00:00,1895,AL051895,0.81,False
7484,90.0,,HU,31.5,-67.0,1895-10-24 12:00:00,1895,AL051895,0.81,False
7485,90.0,,HU,32.7,-63.8,1895-10-24 18:00:00,1895,AL051895,0.81,False
7486,90.0,,HU,34.2,-59.5,1895-10-25 00:00:00,1895,AL051895,0.81,False
7487,90.0,,HU,34.9,-54.9,1895-10-25 06:00:00,1895,AL051895,0.81,False
7488,85.0,,HU,35.0,-51.5,1895-10-25 12:00:00,1895,AL051895,0.7225,False
7489,75.0,,HU,34.7,-48.6,1895-10-25 18:00:00,1895,AL051895,0.5625,False
7490,65.0,,HU,34.4,-45.4,1895-10-26 00:00:00,1895,AL051895,0.42250000000000004,False
7491,35.0,,TS,19.4,-93.7,1895-10-13 06:00:00,1895,AL061895,0.12250000000000001,True
7492,35.0,,TS,20.0,-93.0,1895-10-13 12:00:00,1895,AL061895,0.12250000000000001,True
7493,35.0,,TS,20.6,-92.4,1895-10-13 18:00:00,1895,AL061895,0.12250000000000001,True
7494,35.0,,TS,21.2,-91.8,1895-10-14 00:00:00,1895,AL061895,0.12250000000000001,True
7495,35.0,,TS,21.7,-91.1,1895-10-14 06:00:00,1895,AL061895,0.12250000000000001,True
7496,35.0,,TS,22.2,-90.4,1895-10-14 12:00:00,1895,AL061895,0.12250000000000001,True
7497,35.0,,TS,22.6,-89.7,1895-10-14 18:00:00,1895,AL061895,0.12250000000000001,True
7498,35.0,,TS,23.1,-88.8,1895-10-15 00:00:00,1895,AL061895,0.12250000000000001,True
7499,35.0,,TS,23.5,-88.0,1895-10-15 06:00:00,1895,AL061895,0.12250000000000001,True
7500,35.0,,TS,23.9,-87.0,1895-10-15 12:00:00,1895,AL061895,0.12250000000000001,True
7501,35.0,,TS,24.3,-85.9,1895-10-15 18:00:00,1895,AL061895,0.12250000000000001,True
7502,35.0,,TS,24.8,-84.6,1895-10-16 00:00:00,1895,AL061895,0.12250000000000001,True
7503,35.0,,TS,25.2,-83.2,1895-10-16 06:00:00,1895,AL061895,0.12250000000000001,True
7504,35.0,,TS,25.6,-81.6,1895-10-16 12:00:00,1895,AL061895,0.12250000000000001,True
7505,35.0,,TS,25.7,-81.3,1895-10-16 13:00:00,1895,AL061895,0.12250000000000001,False
